"","customer_id","monetary","frequency","lastpurchase","recency","rankr","rankf","rankm","totalrfm"
"20982",1833317,47.2666666666667,15,2001-02-09,19,1,1,1,"1 1 1"
"20983",1833331,138.5,2,2000-11-21,99,5,1,1,"5 1 1"
"20984",1833362,118.833333333333,36,2001-02-22,6,1,1,1,"1 1 1"
"20985",1833393,147.083333333333,12,2001-02-23,5,1,1,1,"1 1 1"
"20986",1833447,99.0666666666667,15,2001-02-23,5,1,1,1,"1 1 1"
"20987",1833539,89.6825396825397,63,2001-02-23,5,1,1,1,"1 1 1"
"20988",1833546,55.6666666666667,3,2000-12-13,77,4,1,1,"4 1 1"
"20989",1833553,101,3,2000-11-25,95,4,1,1,"4 1 1"
"20990",1833638,390,1,2000-11-03,117,5,1,1,"5 1 1"
"20991",1833737,55.125,8,2001-01-13,46,2,1,1,"2 1 1"
"20992",1833751,650,1,2001-01-12,47,2,1,1,"2 1 1"
"20993",1833799,176.342857142857,35,2001-02-07,21,1,1,1,"1 1 1"
"20994",1833805,228,4,2000-11-09,111,5,1,1,"5 1 1"
"20995",1833843,55.2,5,2001-02-25,3,1,1,1,"1 1 1"
"20996",1833867,174.631578947368,19,2001-02-19,9,1,1,1,"1 1 1"
"20997",1833881,121.823529411765,17,2001-02-21,7,1,1,1,"1 1 1"
"20998",1833898,78.75,4,2000-12-17,73,4,1,1,"4 1 1"
"20999",1833935,124.490909090909,55,2001-01-29,30,2,1,1,"2 1 1"
"21000",1833959,81.25,8,2001-02-06,22,1,1,1,"1 1 1"
"21001",1833973,83.5,4,2001-02-24,4,1,1,1,"1 1 1"
"21002",1833980,143.850877192982,114,2001-02-28,0,1,1,1,"1 1 1"
"21003",1833997,680,1,2001-01-19,40,2,1,1,"2 1 1"
"21004",1834048,106.4,5,2001-01-22,37,2,1,1,"2 1 1"
"21005",1834055,104,14,2000-12-09,81,4,1,1,"4 1 1"
"21006",1834062,85.5714285714286,35,2001-01-14,45,2,1,1,"2 1 1"
"21007",1834109,211,22,2000-12-03,87,4,1,1,"4 1 1"
"21008",1834123,102.727272727273,11,2000-11-07,113,5,1,1,"5 1 1"
"21009",1834154,76.0625,16,2001-02-27,1,1,1,1,"1 1 1"
"21010",1834178,113.111111111111,9,2001-01-22,37,2,1,1,"2 1 1"
"21011",1834192,135.2,5,2001-02-10,18,1,1,1,"1 1 1"
"21012",1834253,2612,1,2000-12-01,89,4,1,1,"4 1 1"
"21013",1834260,718,1,2000-12-14,76,4,1,1,"4 1 1"
"21014",1834291,225.461538461538,13,2001-02-23,5,1,1,1,"1 1 1"
"21015",1834321,67.0909090909091,33,2000-12-31,59,3,1,1,"3 1 1"
"21016",1834383,45.4,20,2001-01-27,32,2,1,1,"2 1 1"
"21017",1834413,433,4,2001-02-20,8,1,1,1,"1 1 1"
"21018",1834468,243,4,2000-11-04,116,5,1,1,"5 1 1"
"21019",1834529,77,2,2000-12-16,74,4,1,1,"4 1 1"
"21020",1834567,115.416666666667,12,2000-12-08,82,4,1,1,"4 1 1"
"21021",1834826,68,3,2000-12-10,80,4,1,1,"4 1 1"
"21022",1834857,67.9473684210526,19,2000-11-26,94,4,1,1,"4 1 1"
"21023",1834888,312.714285714286,7,2000-11-06,114,5,1,1,"5 1 1"
"21024",1834963,102.466666666667,15,2001-01-22,37,2,1,1,"2 1 1"
"21025",1834994,66.2857142857143,7,2000-12-04,86,4,1,1,"4 1 1"
"21026",1835007,98.3513513513514,37,2001-02-26,2,1,1,1,"1 1 1"
"21027",1835021,87.1351351351351,37,2001-02-18,10,1,1,1,"1 1 1"
"21028",1835052,101.806451612903,93,2001-02-24,4,1,1,1,"1 1 1"
"21029",1835144,182.833333333333,12,2001-02-12,16,1,1,1,"1 1 1"
"21030",1835250,91,3,2001-01-08,51,3,1,1,"3 1 1"
"21031",1835335,87.8,5,2001-01-02,57,3,1,1,"3 1 1"
"21032",1835373,219.25,4,2001-01-01,58,3,1,1,"3 1 1"
"21033",1835465,138.083333333333,12,2000-11-24,96,5,1,1,"5 1 1"
"21034",1835489,152.083333333333,12,2001-01-14,45,2,1,1,"2 1 1"
"21035",1835557,146.625,24,2001-01-22,37,2,1,1,"2 1 1"
"21036",1835564,55.7142857142857,21,2000-12-28,62,3,1,1,"3 1 1"
"21037",1835571,167,2,2000-11-18,102,5,1,1,"5 1 1"
"21038",1835588,75.28,25,2001-02-19,9,1,1,1,"1 1 1"
"21039",1835595,162.333333333333,3,2001-02-13,15,1,1,1,"1 1 1"
"21040",1835601,89.5789473684211,38,2001-02-11,17,1,1,1,"1 1 1"
"21041",1835663,180.235294117647,17,2001-02-20,8,1,1,1,"1 1 1"
"21042",1835694,102.454545454545,11,2001-01-27,32,2,1,1,"2 1 1"
"21043",1835731,147.583333333333,12,2001-01-24,35,2,1,1,"2 1 1"
"21044",1835755,130.428571428571,7,2001-02-25,3,1,1,1,"1 1 1"
"21045",1835779,64.25,60,2001-02-04,24,2,1,1,"2 1 1"
"21046",1835786,93.2,5,2000-12-18,72,4,1,1,"4 1 1"
"21047",1835823,45.3793103448276,29,2001-02-19,9,1,1,1,"1 1 1"
"21048",1835878,48.1666666666667,12,2001-01-20,39,2,1,1,"2 1 1"
"21049",1835908,57.9230769230769,13,2001-02-05,23,1,1,1,"1 1 1"
"21050",1835953,131.967741935484,31,2001-02-28,0,1,1,1,"1 1 1"
"21051",1835984,113.714285714286,7,2000-12-07,83,4,1,1,"4 1 1"
"21052",1836172,71.2,5,2000-11-26,94,4,1,1,"4 1 1"
"21053",1836196,83.7857142857143,14,2000-12-11,79,4,1,1,"4 1 1"
"21054",1836202,124.8,35,2001-02-11,17,1,1,1,"1 1 1"
"21055",1836226,52.75,8,2000-12-18,72,4,1,1,"4 1 1"
"21056",1836240,72.6666666666667,6,2001-02-08,20,1,1,1,"1 1 1"
"21057",1836264,85.7272727272727,11,2000-12-08,82,4,1,1,"4 1 1"
"21058",1836271,103.6875,16,2001-02-26,2,1,1,1,"1 1 1"
"21059",1836325,313.151515151515,66,2001-02-26,2,1,1,1,"1 1 1"
"21060",1836349,111.8,5,2001-01-13,46,2,1,1,"2 1 1"
"21061",1836387,115.810810810811,37,2001-01-08,51,3,1,1,"3 1 1"
"21062",1836417,413.060606060606,33,2001-02-13,15,1,1,1,"1 1 1"
"21063",1836424,21,1,2001-01-23,36,2,1,1,"2 1 1"
"21064",1836431,272.571428571429,7,2001-02-23,5,1,1,1,"1 1 1"
"21065",1836462,138.576923076923,52,2001-02-24,4,1,1,1,"1 1 1"
"21066",1836479,92.8333333333333,6,2001-02-10,18,1,1,1,"1 1 1"
"21067",1836493,90.6410256410256,39,2001-02-14,14,1,1,1,"1 1 1"
"21068",1836516,49.7142857142857,28,2001-02-21,7,1,1,1,"1 1 1"
"21069",1836523,74.56,25,2001-02-26,2,1,1,1,"1 1 1"
"21070",1836615,73,3,2001-02-05,23,1,1,1,"1 1 1"
"21071",1836622,42.6,5,2001-02-28,0,1,1,1,"1 1 1"
"21072",1836653,142.727272727273,11,2001-01-17,42,2,1,1,"2 1 1"
"21073",1836684,636,1,2001-02-03,25,2,1,1,"2 1 1"
"21074",1836837,71,10,2000-12-18,72,4,1,1,"4 1 1"
"21075",1836912,125.909090909091,11,2001-01-02,57,3,1,1,"3 1 1"
"21076",1836950,160,43,2001-02-14,14,1,1,1,"1 1 1"
"21077",1836998,116.181818181818,22,2001-02-08,20,1,1,1,"1 1 1"
"21078",1837018,114.709677419355,31,2001-01-15,44,2,1,1,"2 1 1"
"21079",1837032,26,1,2001-02-19,9,1,1,1,"1 1 1"
"21080",1837049,81.5714285714286,7,2000-11-05,115,5,1,1,"5 1 1"
"21081",1837070,80.125,8,2001-02-18,10,1,1,1,"1 1 1"
"21082",1837148,102.420289855072,69,2001-02-24,4,1,1,1,"1 1 1"
"21083",1837155,105.6,5,2000-12-13,77,4,1,1,"4 1 1"
"21084",1837179,58.3846153846154,13,2001-02-04,24,2,1,1,"2 1 1"
"21085",1837209,322.071428571429,14,2000-12-03,87,4,1,1,"4 1 1"
"21086",1837216,39.25,12,2001-02-26,2,1,1,1,"1 1 1"
"21087",1837247,167.5,2,2000-12-26,64,3,1,1,"3 1 1"
"21088",1837315,175.285714285714,7,2001-01-27,32,2,1,1,"2 1 1"
"21089",1837353,151.25,4,2000-11-29,91,4,1,1,"4 1 1"
"21090",1837377,107.166666666667,18,2001-02-24,4,1,1,1,"1 1 1"
"21091",1837421,109.705882352941,17,2001-02-10,18,1,1,1,"1 1 1"
"21092",1837469,96.3333333333333,15,2001-02-06,22,1,1,1,"1 1 1"
"21093",1837520,233.2,5,2000-12-05,85,4,1,1,"4 1 1"
"21094",1837537,79.5405405405405,37,2001-02-26,2,1,1,1,"1 1 1"
"21095",1837568,88.0238095238095,42,2001-02-16,12,1,1,1,"1 1 1"
"21096",1837605,159,6,2000-11-17,103,5,1,1,"5 1 1"
"21097",1837629,93.8076923076923,26,2001-02-02,26,2,1,1,"2 1 1"
"21098",1837674,62.7254901960784,51,2001-02-21,7,1,1,1,"1 1 1"
"21099",1837704,113.057851239669,121,2001-02-17,11,1,1,1,"1 1 1"
"21100",1837735,83.7142857142857,7,2001-02-20,8,1,1,1,"1 1 1"
"21101",1837742,62.8333333333333,6,2001-02-04,24,2,1,1,"2 1 1"
"21102",1837766,3590,1,2000-11-09,111,5,1,1,"5 1 1"
"21103",1837834,127.142857142857,7,2000-12-30,60,3,1,1,"3 1 1"
"21104",1837841,80.9285714285714,14,2001-02-12,16,1,1,1,"1 1 1"
"21105",1837889,186.095238095238,42,2001-02-17,11,1,1,1,"1 1 1"
"21106",1837902,136.604651162791,43,2001-01-20,39,2,1,1,"2 1 1"
"21107",1837919,83.3157894736842,19,2001-02-16,12,1,1,1,"1 1 1"
"21108",1837926,282.833333333333,6,2001-01-17,42,2,1,1,"2 1 1"
"21109",1837940,100.875,16,2001-01-17,42,2,1,1,"2 1 1"
"21110",1837957,107.105263157895,38,2000-12-03,87,4,1,1,"4 1 1"
"21111",1838008,91.1666666666667,12,2001-01-31,28,2,1,1,"2 1 1"
"21112",1838015,233.714285714286,7,2001-01-11,48,3,1,1,"3 1 1"
"21113",1838039,84,9,2000-11-04,116,5,1,1,"5 1 1"
"21114",1838091,65.5833333333333,12,2001-02-23,5,1,1,1,"1 1 1"
"21115",1838138,103.294117647059,17,2000-12-27,63,3,1,1,"3 1 1"
"21116",1838190,90.7826086956522,23,2001-02-10,18,1,1,1,"1 1 1"
"21117",1838206,77.2,15,2001-01-31,28,2,1,1,"2 1 1"
"21118",1838251,96.6428571428571,14,2000-11-24,96,5,1,1,"5 1 1"
"21119",1838312,36.2,5,2001-02-21,7,1,1,1,"1 1 1"
"21120",1838398,116.148936170213,47,2001-02-27,1,1,1,1,"1 1 1"
"21121",1838428,78.9736842105263,38,2001-01-31,28,2,1,1,"2 1 1"
"21122",1838435,47.6666666666667,3,2001-02-23,5,1,1,1,"1 1 1"
"21123",1838442,94.5625,48,2001-02-24,4,1,1,1,"1 1 1"
"21124",1838534,99.5,4,2000-11-15,105,5,1,1,"5 1 1"
"21125",1838626,179.769230769231,13,2001-01-21,38,2,1,1,"2 1 1"
"21126",1838657,85.9207920792079,101,2001-02-24,4,1,1,1,"1 1 1"
"21127",1838664,80.962962962963,27,2001-02-27,1,1,1,1,"1 1 1"
"21128",1838695,33.5714285714286,7,2000-11-12,108,5,1,1,"5 1 1"
"21129",1838763,684,1,2000-11-15,105,5,1,1,"5 1 1"
"21130",1838824,154,6,2001-02-05,23,1,1,1,"1 1 1"
"21131",1838855,832.25,4,2001-01-28,31,2,1,1,"2 1 1"
"21132",1838862,141.5,6,2001-02-01,27,2,1,1,"2 1 1"
"21133",1838893,146.368421052632,19,2001-01-22,37,2,1,1,"2 1 1"
"21134",1838909,97.8571428571429,14,2001-01-20,39,2,1,1,"2 1 1"
"21135",1838916,84.8,20,2001-01-18,41,2,1,1,"2 1 1"
"21136",1838954,183.888888888889,9,2001-01-01,58,3,1,1,"3 1 1"
"21137",1839012,105.219512195122,41,2001-01-21,38,2,1,1,"2 1 1"
"21138",1839036,99.6210526315789,95,2001-02-28,0,1,1,1,"1 1 1"
"21139",1839067,104.115384615385,52,2001-02-04,24,2,1,1,"2 1 1"
"21140",1839074,114.4,20,2001-02-24,4,1,1,1,"1 1 1"
"21141",1839241,96.7777777777778,18,2001-02-26,2,1,1,1,"1 1 1"
"21142",1839265,182.978260869565,46,2001-02-11,17,1,1,1,"1 1 1"
"21143",1839296,82.875,8,2001-01-17,42,2,1,1,"2 1 1"
"21144",1839302,76.5,2,2000-12-03,87,4,1,1,"4 1 1"
"21145",1839319,120.627450980392,51,2001-01-27,32,2,1,1,"2 1 1"
"21146",1839333,87.7142857142857,14,2001-02-27,1,1,1,1,"1 1 1"
"21147",1839388,70.3333333333333,6,2001-01-01,58,3,1,1,"3 1 1"
"21148",1839425,104.666666666667,3,2000-11-06,114,5,1,1,"5 1 1"
"21149",1839456,127.8,5,2000-12-31,59,3,1,1,"3 1 1"
"21150",1839517,114.866666666667,15,2000-12-12,78,4,1,1,"4 1 1"
"21151",1839531,106.083333333333,12,2001-02-28,0,1,1,1,"1 1 1"
"21152",1839555,252.136363636364,66,2001-01-31,28,2,1,1,"2 1 1"
"21153",1839609,109.166666666667,6,2001-02-09,19,1,1,1,"1 1 1"
"21154",1839647,210.75,4,2001-01-22,37,2,1,1,"2 1 1"
"21155",1839715,83,15,2001-01-21,38,2,1,1,"2 1 1"
"21156",1839753,207.125,8,2000-12-26,64,3,1,1,"3 1 1"
"21157",1839784,222.666666666667,6,2000-12-03,87,4,1,1,"4 1 1"
"21158",1839791,205.392156862745,51,2001-02-23,5,1,1,1,"1 1 1"
"21159",1839852,21,3,2001-01-31,28,2,1,1,"2 1 1"
"21160",1839883,114.5,8,2000-11-29,91,4,1,1,"4 1 1"
"21161",1840032,51.3333333333333,24,2001-02-22,6,1,1,1,"1 1 1"
"21162",1840094,67.1818181818182,22,2000-12-16,74,4,1,1,"4 1 1"
"21163",1840100,26.3333333333333,3,2001-02-01,27,2,1,1,"2 1 1"
"21164",1840117,90.8571428571429,7,2001-01-24,35,2,1,1,"2 1 1"
"21165",1840162,149.153846153846,13,2001-02-24,4,1,1,1,"1 1 1"
"21166",1840186,57.9545454545455,22,2000-11-12,108,5,1,1,"5 1 1"
"21167",1840223,137.4,5,2001-02-14,14,1,1,1,"1 1 1"
"21168",1840261,57.7333333333333,15,2001-02-03,25,2,1,1,"2 1 1"
"21169",1840292,86,34,2001-02-23,5,1,1,1,"1 1 1"
"21170",1840315,228.705882352941,17,2000-12-28,62,3,1,1,"3 1 1"
"21171",1840322,57.3157894736842,19,2000-11-28,92,4,1,1,"4 1 1"
"21172",1840377,141,3,2001-01-17,42,2,1,1,"2 1 1"
"21173",1840384,160.126984126984,63,2001-02-26,2,1,1,1,"1 1 1"
"21174",1840438,147.46,50,2001-02-17,11,1,1,1,"1 1 1"
"21175",1840445,154.405405405405,37,2001-01-22,37,2,1,1,"2 1 1"
"21176",1840452,200.909090909091,11,2001-02-21,7,1,1,1,"1 1 1"
"21177",1840575,1259.5,2,2001-02-22,6,1,1,1,"1 1 1"
"21178",1840650,180.5,8,2000-11-10,110,5,1,1,"5 1 1"
"21179",1840674,112.575757575758,33,2001-02-24,4,1,1,1,"1 1 1"
"21180",1840681,127.333333333333,9,2001-01-18,41,2,1,1,"2 1 1"
"21181",1840698,78.8333333333333,36,2001-02-23,5,1,1,1,"1 1 1"
"21182",1840797,88.8,5,2000-12-16,74,4,1,1,"4 1 1"
"21183",1840858,99.8,5,2000-12-01,89,4,1,1,"4 1 1"
"21184",1840919,203.666666666667,15,2001-02-09,19,1,1,1,"1 1 1"
"21185",1840926,85.5,2,2001-01-22,37,2,1,1,"2 1 1"
"21186",1840957,119.159420289855,69,2001-01-14,45,2,1,1,"2 1 1"
"21187",1840995,311.4,35,2001-02-28,0,1,1,1,"1 1 1"
"21188",1841022,77.1111111111111,9,2001-02-03,25,2,1,1,"2 1 1"
"21189",1841053,293.48,25,2000-12-17,73,4,1,1,"4 1 1"
"21190",1841060,81.9897959183673,98,2001-02-06,22,1,1,1,"1 1 1"
"21191",1841084,139.793103448276,29,2001-01-24,35,2,1,1,"2 1 1"
"21192",1841121,79,2,2001-02-11,17,1,1,1,"1 1 1"
"21193",1841138,81.5,2,2001-02-11,17,1,1,1,"1 1 1"
"21194",1841176,334.111111111111,9,2001-01-16,43,2,1,1,"2 1 1"
"21195",1841190,77.9285714285714,14,2001-02-11,17,1,1,1,"1 1 1"
"21196",1841282,176.189189189189,37,2001-02-25,3,1,1,1,"1 1 1"
"21197",1841312,188.255813953488,43,2001-02-14,14,1,1,1,"1 1 1"
"21198",1841350,1620,1,2000-11-04,116,5,1,1,"5 1 1"
"21199",1841428,82.8787878787879,33,2000-12-13,77,4,1,1,"4 1 1"
"21200",1841541,57,6,2000-12-28,62,3,1,1,"3 1 1"
"21201",1841572,232.142857142857,7,2001-02-08,20,1,1,1,"1 1 1"
"21202",1841602,60.8,5,2000-11-25,95,4,1,1,"4 1 1"
"21203",1841619,109.578947368421,19,2001-02-10,18,1,1,1,"1 1 1"
"21204",1841626,122.6,35,2001-02-22,6,1,1,1,"1 1 1"
"21205",1841664,92.4516129032258,31,2001-02-25,3,1,1,1,"1 1 1"
"21206",1841671,422.666666666667,3,2000-11-24,96,5,1,1,"5 1 1"
"21207",1841701,82.3333333333333,21,2001-02-11,17,1,1,1,"1 1 1"
"21208",1841725,209.875,8,2001-02-04,24,2,1,1,"2 1 1"
"21209",1841763,129.333333333333,3,2000-12-09,81,4,1,1,"4 1 1"
"21210",1841770,164,2,2000-12-09,81,4,1,1,"4 1 1"
"21211",1841787,127.385964912281,57,2001-01-20,39,2,1,1,"2 1 1"
"21212",1841817,87.9767441860465,43,2000-12-03,87,4,1,1,"4 1 1"
"21213",1841824,114.520547945205,73,2001-02-26,2,1,1,1,"1 1 1"
"21214",1841831,36,3,2000-12-18,72,4,1,1,"4 1 1"
"21215",1841879,67.3076923076923,13,2000-11-24,96,5,1,1,"5 1 1"
"21216",1841930,152.121212121212,33,2000-11-30,90,4,1,1,"4 1 1"
"21217",1841978,225.8,10,2000-12-14,76,4,1,1,"4 1 1"
"21218",1842005,114.8,35,2001-01-21,38,2,1,1,"2 1 1"
"21219",1842012,16,1,2000-12-28,62,3,1,1,"3 1 1"
"21220",1842029,572.333333333333,3,2001-01-20,39,2,1,1,"2 1 1"
"21221",1842036,144.6,5,2001-02-06,22,1,1,1,"1 1 1"
"21222",1842111,201.045454545455,22,2001-02-16,12,1,1,1,"1 1 1"
"21223",1842166,252.375,32,2001-01-16,43,2,1,1,"2 1 1"
"21224",1842180,113.333333333333,6,2001-01-14,45,2,1,1,"2 1 1"
"21225",1842258,1029.5,2,2000-11-20,100,5,1,1,"5 1 1"
"21226",1842289,352.833333333333,6,2000-11-13,107,5,1,1,"5 1 1"
"21227",1842302,69.219512195122,41,2001-02-25,3,1,1,1,"1 1 1"
"21228",1842319,66.7391304347826,23,2000-12-07,83,4,1,1,"4 1 1"
"21229",1842326,84.1,50,2001-02-26,2,1,1,1,"1 1 1"
"21230",1842364,74.6428571428571,28,2001-02-24,4,1,1,1,"1 1 1"
"21231",1842463,135.868556701031,388,2001-02-27,1,1,2,1,"1 2 1"
"21232",1842524,183,5,2001-02-18,10,1,1,1,"1 1 1"
"21233",1842616,149,1,2001-01-22,37,2,1,1,"2 1 1"
"21234",1842623,145,5,2001-01-30,29,2,1,1,"2 1 1"
"21235",1842715,145.619047619048,21,2001-01-21,38,2,1,1,"2 1 1"
"21236",1842807,140.733333333333,15,2001-02-27,1,1,1,1,"1 1 1"
"21237",1842814,77.0652173913043,46,2001-02-28,0,1,1,1,"1 1 1"
"21238",1842821,130.833333333333,42,2000-11-19,101,5,1,1,"5 1 1"
"21239",1842869,50.2222222222222,18,2001-01-18,41,2,1,1,"2 1 1"
"21240",1842876,16,1,2000-12-27,63,3,1,1,"3 1 1"
"21241",1842890,94.2222222222222,9,2001-01-22,37,2,1,1,"2 1 1"
"21242",1842975,176.333333333333,45,2001-02-20,8,1,1,1,"1 1 1"
"21243",1842982,70.5454545454545,22,2001-02-14,14,1,1,1,"1 1 1"
"21244",1842999,211.806451612903,31,2001-02-28,0,1,1,1,"1 1 1"
"21245",1843019,269,1,2000-11-29,91,4,1,1,"4 1 1"
"21246",1843026,88.8,10,2000-12-09,81,4,1,1,"4 1 1"
"21247",1843095,68.2,5,2001-02-09,19,1,1,1,"1 1 1"
"21248",1843187,129.625,40,2001-02-11,17,1,1,1,"1 1 1"
"21249",1843231,204.777777777778,9,2001-02-24,4,1,1,1,"1 1 1"
"21250",1843255,81.2222222222222,18,2001-01-12,47,2,1,1,"2 1 1"
"21251",1843262,123.153846153846,13,2001-01-15,44,2,1,1,"2 1 1"
"21252",1843279,86.8852459016394,61,2001-02-22,6,1,1,1,"1 1 1"
"21253",1843293,144.515151515152,33,2001-01-31,28,2,1,1,"2 1 1"
"21254",1843323,217.8,5,2000-12-10,80,4,1,1,"4 1 1"
"21255",1843378,115.666666666667,27,2001-02-04,24,2,1,1,"2 1 1"
"21256",1843392,73.8333333333333,24,2001-02-17,11,1,1,1,"1 1 1"
"21257",1843415,74.2857142857143,21,2001-02-23,5,1,1,1,"1 1 1"
"21258",1843422,192,15,2000-12-14,76,4,1,1,"4 1 1"
"21259",1843453,138.105263157895,19,2001-02-13,15,1,1,1,"1 1 1"
"21260",1843552,96.6466165413534,133,2001-02-17,11,1,1,1,"1 1 1"
"21261",1843736,61.4444444444444,9,2001-02-21,7,1,1,1,"1 1 1"
"21262",1843767,53.625,8,2001-02-16,12,1,1,1,"1 1 1"
"21263",1843774,78.1176470588235,17,2001-02-04,24,2,1,1,"2 1 1"
"21264",1843781,67.5,2,2001-01-20,39,2,1,1,"2 1 1"
"21265",1843828,87.6764705882353,68,2001-02-22,6,1,1,1,"1 1 1"
"21266",1843835,90.3947368421053,38,2001-02-13,15,1,1,1,"1 1 1"
"21267",1843842,158.615384615385,13,2001-02-22,6,1,1,1,"1 1 1"
"21268",1843873,53.375,8,2000-12-05,85,4,1,1,"4 1 1"
"21269",1843880,18,2,2001-01-14,45,2,1,1,"2 1 1"
"21270",1843910,187,2,2001-01-31,28,2,1,1,"2 1 1"
"21271",1843972,90,1,2000-11-19,101,5,1,1,"5 1 1"
"21272",1844009,49.8571428571429,7,2001-02-22,6,1,1,1,"1 1 1"
"21273",1844023,30,1,2000-11-11,109,5,1,1,"5 1 1"
"21274",1844030,97.8333333333333,12,2001-02-22,6,1,1,1,"1 1 1"
"21275",1844054,105.153846153846,13,2001-01-14,45,2,1,1,"2 1 1"
"21276",1844061,55,2,2001-02-03,25,2,1,1,"2 1 1"
"21277",1844085,221.190476190476,42,2001-02-06,22,1,1,1,"1 1 1"
"21278",1844108,295.45,20,2001-02-01,27,2,1,1,"2 1 1"
"21279",1844139,271.4375,16,2001-02-09,19,1,1,1,"1 1 1"
"21280",1844160,399.5,2,2001-01-14,45,2,1,1,"2 1 1"
"21281",1844276,160.6,5,2000-12-06,84,4,1,1,"4 1 1"
"21282",1844283,152.315789473684,19,2001-02-04,24,2,1,1,"2 1 1"
"21283",1844337,53.5,2,2000-11-05,115,5,1,1,"5 1 1"
"21284",1844399,16.6666666666667,3,2001-02-03,25,2,1,1,"2 1 1"
"21285",1844429,145.333333333333,3,2001-02-22,6,1,1,1,"1 1 1"
"21286",1844436,45.5,2,2000-11-22,98,5,1,1,"5 1 1"
"21287",1844450,140.435897435897,39,2001-02-25,3,1,1,1,"1 1 1"
"21288",1844467,52.375,8,2001-02-03,25,2,1,1,"2 1 1"
"21289",1844481,176.825,40,2001-01-31,28,2,1,1,"2 1 1"
"21290",1844498,278.545454545455,11,2001-02-28,0,1,1,1,"1 1 1"
"21291",1844542,30,1,2000-11-30,90,4,1,1,"4 1 1"
"21292",1844559,128.555555555556,9,2001-02-20,8,1,1,1,"1 1 1"
"21293",1844641,175,4,2001-01-28,31,2,1,1,"2 1 1"
"21294",1844665,286.428571428571,7,2001-02-24,4,1,1,1,"1 1 1"
"21295",1844733,162.5,8,2000-11-02,118,5,1,1,"5 1 1"
"21296",1844818,248.444444444444,9,2000-12-16,74,4,1,1,"4 1 1"
"21297",1844924,912.333333333333,9,2001-02-21,7,1,1,1,"1 1 1"
"21298",1844955,241.868421052632,76,2001-02-14,14,1,1,1,"1 1 1"
"21299",1845006,58.6666666666667,3,2001-01-02,57,3,1,1,"3 1 1"
"21300",1845013,109.666666666667,6,2001-02-23,5,1,1,1,"1 1 1"
"21301",1845044,103.074074074074,27,2001-01-21,38,2,1,1,"2 1 1"
"21302",1845068,409.2,5,2000-12-01,89,4,1,1,"4 1 1"
"21303",1845129,91.4,10,2000-12-10,80,4,1,1,"4 1 1"
"21304",1845136,37,2,2000-11-15,105,5,1,1,"5 1 1"
"21305",1845150,176.25,4,2000-12-17,73,4,1,1,"4 1 1"
"21306",1845266,59.5,2,2001-02-03,25,2,1,1,"2 1 1"
"21307",1845303,125.326086956522,46,2001-02-17,11,1,1,1,"1 1 1"
"21308",1845341,85.4,35,2001-02-11,17,1,1,1,"1 1 1"
"21309",1845389,232.791666666667,24,2000-11-05,115,5,1,1,"5 1 1"
"21310",1845402,246,3,2000-11-26,94,4,1,1,"4 1 1"
"21311",1845419,78.3793103448276,58,2001-02-08,20,1,1,1,"1 1 1"
"21312",1845426,53,12,2001-01-01,58,3,1,1,"3 1 1"
"21313",1845433,187.794871794872,39,2001-02-25,3,1,1,1,"1 1 1"
"21314",1845457,107.666666666667,3,2001-02-23,5,1,1,1,"1 1 1"
"21315",1845495,65.5735294117647,68,2001-02-21,7,1,1,1,"1 1 1"
"21316",1845501,217,3,2001-01-17,42,2,1,1,"2 1 1"
"21317",1845525,162.777777777778,9,2001-02-04,24,2,1,1,"2 1 1"
"21318",1845532,126.916666666667,12,2000-12-12,78,4,1,1,"4 1 1"
"21319",1845624,130.914285714286,35,2001-01-23,36,2,1,1,"2 1 1"
"21320",1845648,119.285714285714,7,2001-02-13,15,1,1,1,"1 1 1"
"21321",1845655,277.666666666667,6,2001-02-21,7,1,1,1,"1 1 1"
"21322",1845693,154.6,10,2001-02-20,8,1,1,1,"1 1 1"
"21323",1845716,165.344827586207,58,2001-02-20,8,1,1,1,"1 1 1"
"21324",1845747,246.974489795918,196,2001-02-28,0,1,1,1,"1 1 1"
"21325",1845754,134.572727272727,110,2001-02-27,1,1,1,1,"1 1 1"
"21326",1845778,85.472602739726,146,2001-02-27,1,1,1,1,"1 1 1"
"21327",1845822,56.5,6,2000-11-22,98,5,1,1,"5 1 1"
"21328",1845839,103.526315789474,133,2001-02-27,1,1,1,1,"1 1 1"
"21329",1845884,89.1904761904762,63,2001-02-28,0,1,1,1,"1 1 1"
"21330",1845907,198,1,2001-01-18,41,2,1,1,"2 1 1"
"21331",1845945,141.884615384615,52,2001-02-28,0,1,1,1,"1 1 1"
"21332",1845976,168.310344827586,87,2001-02-25,3,1,1,1,"1 1 1"
"21333",1845983,103.450151057402,331,2001-02-28,0,1,2,1,"1 2 1"
"21334",1845990,127.261224489796,245,2001-02-28,0,1,1,1,"1 1 1"
"21335",1846003,150.660194174757,103,2001-02-22,6,1,1,1,"1 1 1"
"21336",1846065,78.4722222222222,72,2001-02-09,19,1,1,1,"1 1 1"
"21337",1846072,128.174863387978,183,2001-02-28,0,1,1,1,"1 1 1"
"21338",1846119,82.8108108108108,111,2001-02-26,2,1,1,1,"1 1 1"
"21339",1846195,73.2043010752688,93,2001-02-15,13,1,1,1,"1 1 1"
"21340",1846225,101.65991902834,247,2001-02-28,0,1,1,1,"1 1 1"
